Price,Close,High,Low,Open,Volume
Ticker,WYNN,WYNN,WYNN,WYNN,WYNN
Date,,,,,
2014-03-04,207.52964782714844,207.57149947405026,204.59184612178709,205.27816459992445,1159600
2014-03-05,207.3706512451172,208.66797587137387,205.5627798703619,208.17415956715516,904800
2014-03-06,207.42922973632812,208.4922003454233,206.73453321361745,208.4001318238272,1134000
2014-03-07,206.4415283203125,208.61768581852502,205.03540521413976,208.28289825172018,848200
2014-03-10,201.35279846191406,206.63415369335976,200.57439843482695,206.49186826288877,1329500
2014-03-11,200.98443603515625,205.23630494912373,199.95493926516764,202.5412226344777,1123500
2014-03-12,200.49058532714844,200.99277944197425,197.59463587612328,199.82937542157708,1281000
2014-03-13,194.372314453125,201.68754128554693,193.19217961116868,200.87566777325685,1428600
2014-03-14,192.21287536621094,193.79477054051893,190.14552918982304,192.7652864483704,1704600
2014-03-17,195.2511444091797,196.99206836327676,192.10409693715656,192.9829305215257,1217000
2014-03-18,196.12158203125,198.28098384226138,194.25510341689682,195.2929654493535,894100
2014-03-19,191.6772003173828,197.7202100264248,190.63935104334686,195.8035272948402,1048100
2014-03-20,191.3256378173828,192.00359092999145,187.7098836263611,190.23755908678754,1182800
2014-03-21,189.32533264160156,194.1379793143524,189.20815566824874,190.46362871331416,1283800
2014-03-24,187.7266845703125,190.32133384304356,183.50830096790483,190.1874136597718,1337400
2014-03-25,183.71754455566406,189.73544703349728,183.68407089585983,188.47997406386858,1595600
2014-03-26,179.84226989746094,184.97297226475175,178.07623784145565,184.8641605471827,2644200
2014-03-27,178.91323852539062,179.24803893355346,173.3054625947924,177.03002933271236,2745700
2014-03-28,182.05194091796875,184.55452156774575,178.2520484515605,179.20620737194187,2115100
2014-03-31,185.93551635742188,188.89843931395566,183.61708578478158,184.03557671763315,1680600
2014-04-01,190.14553833007812,193.34281525809104,189.4508546049342,192.02038234844144,1691400
2014-04-02,190.3799591064453,192.86578425937952,188.96545727672608,192.50588807712765,988700
2014-04-03,186.07781982421875,192.32169756862643,184.37873483872434,189.9530372885229,1223100
2014-04-04,178.8127899169922,188.73939450233627,177.21415162571162,186.79759061047804,1785500
2014-04-07,176.36045837402344,178.26039805509802,172.68610841459585,178.1181126673962,2497100
2014-04-08,178.16831970214844,179.95109510325256,173.6318796744306,176.469247593345,2197400
2014-04-09,184.38711547851562,185.9020506770133,179.45729258889753,181.32375865351096,1634600
2014-04-10,176.46926879882812,188.0530957593065,175.18032223328447,185.8267335097311,2088900
2014-04-11,176.87933349609375,179.34006158868402,172.4182197723377,174.12565671768982,1707000
2014-04-14,176.10098266601562,182.46205007058643,174.09223126000904,178.09300362975864,1999300
2014-04-15,169.7566375732422,177.12206644847114,162.9101205031815,175.9670403662282,3892300
2014-04-16,171.58132934570312,174.92925772318026,169.82366183899433,171.3302321631257,2440000
2014-04-17,174.0922393798828,174.99618138614574,171.06236891596257,171.23812796723752,1861700
2014-04-21,171.11257934570312,175.68249330543168,169.60600939198434,173.67374188136003,1337700
2014-04-22,180.86341857910156,181.6167099638666,173.1129706596558,174.09223796565294,1865200
2014-04-23,173.10459899902344,182.07703302617858,171.94955991481402,181.33211966190743,2116100
2014-04-24,178.3859405517578,178.61191644928093,172.5019593403272,175.0296352579252,2514800
2014-04-25,168.64349365234375,177.38995226548664,167.54703659626273,176.78732425425537,2456000
2014-04-28,162.0731658935547,171.0456124009833,157.7124848095603,168.88619768249433,3760500
2014-04-29,170.4178924560547,171.4724850974648,163.57137358024067,164.3497734216128,2517100
2014-04-30,170.6522674560547,171.46414105575874,165.91494604921783,167.32944773883276,1731500
2014-05-01,172.94552612304688,173.67369608728708,168.16635518000814,171.76537890620278,2690900
2014-05-02,185.54212951660156,186.08617537937417,178.2771332225589,179.36521217677466,3980800
2014-05-05,181.33212280273438,184.18623413546229,179.12249110640667,183.91002857700505,2698300
2014-05-06,173.71560668945312,182.33652334919958,173.65701182257502,180.92202180692627,2411600
2014-05-07,171.5310516357422,175.4146466655761,164.50877486505124,173.5900197058003,3471000
2014-05-08,164.425048828125,173.25520812499266,163.29513122054078,165.44616750158232,3541900
2014-05-09,167.80648803710938,168.98662268547866,164.38322272080777,166.50916367461815,1639700
2014-05-12,170.47650146484375,173.4561683545784,168.06600179372438,168.06600179372438,1753200
2014-05-13,173.48294067382812,174.65352893427004,169.6343081034087,171.58810272957516,1720400
2014-05-14,169.4574737548828,173.0281954287702,168.4890061107641,172.90186518158538,2391200
2014-05-15,169.87855529785156,170.4091140856521,164.2950948363498,169.24694258863892,2148000
2014-05-16,169.92063903808594,171.25123781456028,166.34150090744146,169.97958286637345,2366000
2014-05-19,171.4281005859375,173.73559686674753,167.18366903568202,168.8342763079286,6950200
2014-05-20,168.5984344482422,172.08493507936785,167.6552305210398,170.19009750049108,2033400
2014-05-21,172.51446533203125,172.64078271589304,168.89321707575712,169.38166571034213,1555100
2014-05-22,175.4619903564453,177.07048739021937,172.35445422098869,173.27239480810104,1594500
2014-05-23,175.0493621826172,176.21995058768653,172.78397581556644,175.81572204102352,1304200
2014-05-27,181.6096954345703,181.88760655781135,175.43674543871896,175.43674543871896,2183100
2014-05-28,183.59716796875,184.12772672846424,180.59911519042666,182.47710661501588,1584300
2014-05-29,185.26463317871094,185.27305005491678,181.6770649853424,183.7908702805468,944200
2014-05-30,181.0370330810547,185.27304764231587,180.18646598840243,185.27304764231587,1359700
2014-06-02,183.6055450439453,183.6223787916666,179.88324361747502,181.2559393677273,695200
2014-06-03,175.3609619140625,179.31906594685196,173.98826559632016,179.31906594685196,2202000
2014-06-04,177.02838134765625,177.69367428449522,173.48292370903323,173.92084536693474,1032600
2014-06-05,173.3566436767578,178.52744598332436,173.1376763755411,176.96946279470248,1344100
2014-06-06,172.6239471435547,174.46825816691947,171.85760021551195,173.72716186707072,875300
2014-06-09,167.6300048828125,169.68485348816844,164.89301665112941,168.6321657067519,2571500
2014-06-10,166.63626098632812,166.93943558147708,162.9560686134251,166.03834152240742,2564600
2014-06-11,169.33953857421875,170.11431510097262,166.94783544595373,167.44470090601484,1374500
2014-06-12,166.0804443359375,170.0132841743934,165.70989619694944,169.33956145352346,1080100
2014-06-13,169.3227081298828,169.66799277752287,165.93726090829702,166.7625773124403,1078300
2014-06-16,167.68893432617188,168.3542401430415,165.90358011416197,167.16680534345764,1052800
2014-06-17,166.28256225585938,167.36051353464137,165.27198453827538,166.32467233788222,1349800
2014-06-18,167.9247283935547,168.11000244753487,163.99188888441384,165.1372135589317,1259600
2014-06-19,170.62803649902344,172.64077477384254,169.01952668415788,169.09531711098836,1462900
2014-06-20,169.09536743164062,171.51234773586725,168.55639170791315,170.8723052294319,1695600
2014-06-23,169.40696716308594,169.651185110029,166.0551995244149,167.68897325629277,1393700
2014-06-24,169.8111114501953,172.5649453206292,169.38161961176323,169.8616383899887,1547400
2014-06-25,171.46182250976562,172.62398129604446,168.95220512520052,169.43223700989884,1165500
2014-06-26,175.20095825195312,176.9778960561058,173.59246080285163,173.98827250687106,1745100
2014-06-27,174.23245239257812,177.70210706525796,173.99665136726156,176.61573897363465,1111000
2014-06-30,174.79669189453125,175.59673200734613,173.07028142991462,175.1840866371553,899000
2014-07-01,176.96946716308594,178.83904189550398,174.86409136983985,175.108309307771,1117900
2014-07-02,178.22421264648438,179.15056995734062,176.3546385761481,176.96940449201145,1362200
2014-07-03,178.46002197265625,179.4453359990336,177.7020792099267,178.5779224668333,672500
2014-07-07,175.6556854248047,177.6347306302353,173.81979135721988,176.37150536499334,1302900
2014-07-08,170.265869140625,175.1166610316671,168.9858104806563,174.29135768638943,1644100
2014-07-09,173.5334930419922,173.6766570544999,167.89950534000474,169.69328963530856,1292500
2014-07-10,171.11648559570312,172.05127274649917,168.6405621773681,170.09747829250736,873800
2014-07-11,170.72909545898438,172.05127735597455,169.5248269185893,170.63645842893925,659000
2014-07-14,170.8891143798828,174.65352674325652,170.61963300218073,172.34603060513328,905100
2014-07-15,170.54383850097656,172.77554432124316,168.64058360669077,172.33762260346145,1158800
2014-07-16,171.6807098388672,172.4723329425056,170.29116739537594,171.89966422596697,1229200
2014-07-17,167.74790954589844,171.04072009159134,167.16682382016523,167.89949042207598,2111500
2014-07-18,169.27220153808594,170.11435179449433,168.35426084264714,168.95218032858895,1012700
2014-07-21,170.54383850097656,170.62805866407822,168.0931910971082,168.514266212231,1184200
2014-07-22,174.5692901611328,175.47881381942005,171.2764930063579,171.6891383349853,1218300
2014-07-23,173.6934814453125,175.14198083980517,172.91870479131288,174.63668557188728,792200
2014-07-24,172.66604614257812,175.38618755921019,172.2112907106159,174.51035704757527,819700
2014-07-25,172.1944122314453,173.6092180691341,170.96486757233924,171.7143805613935,833400
2014-07-28,177.6684112548828,177.76946515688635,173.19659618855158,173.19659618855158,2772500
2014-07-29,183.0918426513672,185.6940831819807,177.8620852668524,177.91261221304842,5160700
2014-07-30,184.10240173339844,184.59926712160717,180.8432855274539,183.84133730400703,1765500
2014-07-31,179.54640197753906,184.16138101044584,179.14217352032594,182.0644354478726,1961500
2014-08-01,176.88522338867188,180.70017563916574,175.47041721248772,179.0158752293128,1690400
2014-08-04,179.79908752441406,180.48965693264765,175.64729274873486,176.85156149942367,1252700
2014-08-05,176.08517456054688,180.1527613913134,174.7714223618281,178.889536146362,1218400
2014-08-06,168.8848114013672,173.103992525899,167.54579554097276,172.6155438217527,3620400
2014-08-07,164.370849609375,170.5859214314355,163.60450278797254,168.18580136736313,3478500
2014-08-08,170.12591552734375,170.86330450161492,164.81159602392822,165.8371714461032,2401900
2014-08-11,169.7190704345703,171.93125014527078,167.65097747185968,170.38018042323782,1196200
2014-08-12,169.68515014648438,171.20232234098287,167.43058906918367,169.88008950790007,1145000
2014-08-13,170.6514129638672,173.52470290283836,170.36323944385677,170.64294183669696,1204300
2014-08-14,171.40574645996094,172.48217446237157,170.02420270220827,171.27014376859262,833100
2014-08-15,170.6429443359375,172.6347456236718,168.49857222577467,172.04992744791545,1015600
2014-08-18,171.97364807128906,172.4822002723269,169.8123335494275,171.7702375372897,840300
2014-08-19,172.36355590820312,174.16041810238954,171.37189066331604,172.67715579940938,856200
2014-08-20,171.66000366210938,173.45686522224116,170.9819385476959,173.45686522224116,683900
2014-08-21,169.9479217529297,171.95669113582628,169.93945062574278,171.8634570046959,720400
2014-08-22,169.61737060546875,169.80383887198957,168.11716627894063,168.2697241699019,1057400
2014-08-25,169.90553283691406,170.62596655208353,168.12561343140447,170.38017456291206,1259000
2014-08-26,168.9053955078125,169.51565289286825,167.08310741242133,168.82911656793502,1385200
2014-08-27,166.29486083984375,168.9816825144964,165.5150903512742,168.79521425277125,1747700
2014-08-28,166.794921875,167.48147113666226,163.6419426125261,165.6591700984029,1557400
2014-08-29,163.48094177246094,167.24419230241674,162.64183441926122,167.24419230241674,2037200
2014-09-02,156.84439086914062,161.0060040593517,153.09809576501655,160.27708609310906,4725600
2014-09-03,157.00540161132812,159.2430077014484,155.88659209975904,156.90368342562866,1897900
2014-09-04,156.6071014404297,158.37006647923502,155.93750710437638,157.22583019677703,1870700
2014-09-05,157.3613739013672,157.61564995150198,154.53046577797545,156.36122488630824,1969800
2014-09-08,156.5561981201172,157.92927086821638,155.20006762674646,157.92927086821638,1516900
2014-09-09,156.17478942871094,158.13270637263554,155.2763584049209,156.54772598945848,1231100
2014-09-10,154.49658203125,155.2085447479055,153.1997881784063,154.75085812520393,2084000
2014-09-11,157.73435974121094,158.41241217638668,153.48798329435306,153.5049384851388,1781800
2014-09-12,154.70846557617188,158.09030763838703,154.25925011323088,157.81907637539405,1522600
2014-09-15,153.17440795898438,154.8187125373054,152.03017165835217,154.34407058336186,1623000
2014-09-16,152.4539337158203,153.4371278349846,146.23271091297266,148.69916733961003,3835000
2014-09-17,155.19158935546875,156.1408728973187,150.165443393812,150.44514578018243,2268800
2014-09-18,159.20062255859375,161.42127341144257,156.42903808928577,156.50531702705135,3374900
2014-09-19,157.039306640625,160.6330432942617,155.72555768691927,160.6330432942617,1893100
2014-09-22,153.6490478515625,156.2172099795707,151.77590638466384,154.1491161225424,2547200
2014-09-23,154.9627227783203,155.80182984636028,152.57254606312478,152.8013957967751,2353700
2014-09-24,157.60716247558594,157.8953359574169,154.14904189456377,154.85253334704538,1578400
2014-09-25,154.225341796875,156.46294782671168,153.00482706550636,155.9798220234543,1952300
2014-09-26,156.378173828125,158.91243723602233,155.9543847391599,156.1154266622493,1819100
2014-09-29,151.70806884765625,155.21704305380558,151.08085614940944,154.66610931083972,2570000
2014-09-30,158.56497192382812,160.28555507699326,148.9788620896166,151.97928399752902,4828200
2014-10-01,154.5135040283203,156.8951966329336,152.88615548281606,156.8019625162789,2105500
2014-10-02,154.05584716796875,157.1156057458316,150.86895700179562,155.10684905240785,1893500
2014-10-03,154.49658203125,156.89523033588114,153.03874622113483,155.03903166294268,1236000
2014-10-06,155.7764129638672,159.3277681762043,155.606899887318,158.99721315037684,1553500
2014-10-07,152.80142211914062,155.6492858592077,151.87756483235287,152.51324858743016,1493100
2014-10-08,155.3526611328125,155.74255294227243,151.29276571535036,153.18286219239687,1105000
2014-10-09,150.92828369140625,156.32735366734704,150.67400759862466,155.62386208162636,1386500
2014-10-10,149.77554321289062,153.83543693231258,149.63992760258006,150.67397399841929,1542100
2014-10-13,147.00401306152344,150.64011903587368,144.13072254296046,149.4535143417555,3037500
2014-10-14,147.34303283691406,150.63164132114596,145.0376184465483,145.24951305644942,1936900
2014-10-15,147.7413330078125,148.85165822297157,143.07118244440593,145.21555395147232,2326300
2014-10-16,154.318603515625,156.44602061643866,146.65648763545445,146.89380854976756,3044300
2014-10-17,154.64068603515625,159.00572282430318,153.45408137514747,157.31903704834275,2219800
2014-10-20,153.97108459472656,155.5475808269702,152.22507528081545,155.01360233334955,1878600
2014-10-21,156.45449829101562,157.327503033701,154.31860997282524,155.05599906365143,1774100
2014-10-22,154.61524963378906,157.6495818471098,154.00499215328767,156.87828240189,1332600
2014-10-23,155.52215576171875,157.5648097517154,155.19160072325295,155.93746087519006,1603900
2014-10-24,156.56466674804688,157.2681582986131,154.40333946693696,155.85270407025166,1265400
2014-10-27,155.6746826171875,157.38679416036652,155.013572672072,155.68315374309324,2002400
2014-10-28,157.01388549804688,157.352911656549,153.8354667632686,155.04749756628163,1661400
2014-10-29,157.5902557373047,163.11647087838276,156.3951799463141,161.84510319743976,2563700
2014-10-30,159.04808044433594,160.02280335714644,156.00527711411746,156.09851125476857,1176100
2014-10-31,161.0484161376953,161.87056847053088,159.78553221451256,161.87056847053088,1527800
2014-11-03,160.6245574951172,162.50618233839793,159.7261265746895,161.0059780730128,1222900
2014-11-04,157.0223846435547,158.49717585553125,154.43728062441357,158.41241283427166,2088000
2014-11-05,152.34375,155.0983798674105,150.10614348656273,154.2592725749889,2938200
2014-11-06,151.470703125,152.5556021671094,149.61450483065158,152.54711810812907,3081700
2014-11-07,152.3045196533203,153.67989029962263,151.53088186259188,152.65696018495493,1489600
2014-11-10,152.91485595703125,154.823176649892,151.65123784644757,152.74293789172555,1034000
2014-11-11,155.02951049804688,155.42492079857726,152.17562032391436,153.58536966680245,1296400
2014-11-12,154.9779052734375,155.3131501051887,153.9979578332026,154.27303724207957,2121700
2014-11-13,156.9893798828125,157.81459183701585,155.37332122411195,155.58822208334308,1294400
2014-11-14,158.158447265625,158.88051103291224,156.34468341813644,157.2128782014336,1279700
2014-11-17,156.9893798828125,157.29883764476565,155.56243502955596,157.1612979468959,815600
2014-11-18,156.51661682128906,157.41059874695597,154.1527070457503,155.67420901026512,1445200
2014-11-19,154.745849609375,156.88625425992834,154.33323042184983,156.50803967946268,876800
2014-11-20,152.8804931640625,156.18136757360972,150.34465225558122,154.47935625564145,2655700
2014-11-21,154.419189453125,156.83467345912368,153.92922222401447,156.44785446424484,2017300
2014-11-24,154.91773986816406,155.44209851445072,153.1985329120122,155.08965794047762,1155500
2014-11-25,153.01806640625,156.57682558312717,152.24442823947743,155.70003915852172,1670500
2014-11-26,152.20138549804688,153.5423647879227,151.72000966234864,153.28449424487565,833300
2014-11-28,153.53375244140625,153.8775885293691,151.1956303170421,153.06096798307783,578700
2014-12-01,150.00082397460938,152.2529811458849,149.61400498880772,152.1756199720265,1498700
2014-12-02,149.78590393066406,150.94637385621357,149.05523573805763,149.8460824691999,1167100
2014-12-03,145.76295471191406,148.03230716135425,145.10964773389645,146.62255811119454,2201300
2014-12-04,140.04660034179688,145.15264721934642,138.69702967031296,145.14405590630813,3638400
2014-12-05,140.88902282714844,141.85178776493888,139.26437257048246,140.24432013614592,1531500
2014-12-08,135.46490478515625,140.0895755518922,135.23282129711757,138.3961557029762,2400900
2014-12-09,134.63966369628906,134.93192565864942,133.33306305987728,133.7026861681851,1605800
2014-12-10,126.14682006835938,134.81162536492351,124.72847946751641,134.81162536492351,4661600
2014-12-11,127.97777557373047,130.16975404485677,126.06085029044682,127.13535468472786,2676700
2014-12-12,126.7742919921875,128.8459391091764,125.8631145857789,126.44765165488408,1488400
2014-12-15,124.78007507324219,128.82880111713925,124.51360002737563,127.88324492588734,1437200
2014-12-16,120.7914810180664,124.20410777946655,120.61095852147888,123.56799650161976,2118900
2014-12-17,119.45909881591797,119.69119543231942,114.82583649995112,118.47056004272147,4298600
2014-12-18,124.72846984863281,124.8402093814973,122.10667661860347,122.10667661860347,2870100
2014-12-19,129.0350799560547,130.61674722414602,124.55654001759656,124.55654001759656,3293500
2014-12-22,126.7742919921875,130.2041139076648,125.73417933638355,129.27574076250164,1768400
2014-12-23,130.3932647705078,131.8202098133563,127.18694719739199,127.28150411267735,1669000
2014-12-24,129.71412658691406,131.7771822792188,128.96627594857495,130.7370565641624,494100
2014-12-26,129.25857543945312,130.98638688695365,128.6826426624558,129.89468675799915,998900
2014-12-29,131.5193634033203,133.03226116235564,128.43338933155806,128.94055235619638,1510400
2014-12-30,129.97203063964844,132.18980897168754,129.02647477549672,131.3302055770913,1262600
2014-12-31,127.87457275390625,130.9175755566945,127.39319704005386,130.11813772607897,1633000
2015-01-02,126.26712036132812,128.27858881029815,122.19259625073111,127.7284432571652,2228900
2015-01-05,124.1181869506836,125.64828060117637,121.92619472933325,125.26146153070573,1695100
2015-01-06,121.47059631347656,124.07519446583082,119.70840611148314,123.35313050837868,1975800
2015-01-07,125.0379638671875,126.54227038903448,123.13823385976117,123.97205052404875,1472000
2015-01-08,126.54224395751953,128.10671559287513,125.83736275287471,126.41329555553101,1676600
2015-01-09,128.12387084960938,130.33304444728648,127.82300445655174,128.9834741251968,2210100
2015-01-12,127.61672973632812,128.5107115234892,126.15539342646723,128.10669686603455,1250400
2015-01-13,128.77716064453125,131.9748857803919,127.31583774441323,129.12960112461104,1627700
2015-01-14,127.73707580566406,128.36458264117192,124.99493874683844,127.00640763863574,1378800
2015-01-15,126.92042541503906,129.80010179416084,126.567998021096,128.4247312305343,1061600
2015-01-16,126.35309600830078,127.10953800636379,124.10953083123295,124.90895561835202,957800
2015-01-20,122.0894775390625,126.35311644275133,118.71983357290077,126.33592070104679,2520700
2015-01-21,122.8287582397461,123.71414890102322,119.4247222024935,119.4247222024935,1605000
2015-01-22,126.55937194824219,126.9204037082342,123.5593652581287,123.89460997215724,1409400
2015-01-23,125.51069641113281,126.76572323338107,124.48777931210086,125.96628519538885,964700
2015-01-26,133.95201110839844,134.70846636382316,126.22417114475358,126.22417114475358,2587100
2015-01-27,133.27293395996094,135.60246544505148,131.60531402401998,133.92624107869986,1739600
2015-01-28,131.9319610595703,134.74286859376653,131.33024114369766,134.48498488224672,1740300
2015-01-29,131.49356079101562,135.15546732291028,128.58809649092197,132.5422782088065,1418500
2015-01-30,127.17833709716797,130.08380116775382,126.92905784971644,129.70557352347535,1738100
2015-02-02,128.717041015625,128.76001070015684,125.02074310674259,127.41043993972741,1211300
2015-02-03,133.92617797851562,134.90612507840584,127.30723612020431,128.63101924526515,2386800
2015-02-04,125.59662628173828,133.1525327711343,123.94618968274233,130.2384783966329,4808700
2015-02-05,126.05221557617188,127.39319449988048,124.16968242692549,125.94046296036143,1760000
2015-02-06,125.70841979980469,127.9863638143907,125.14966965828715,127.90039821830848,1464500
2015-02-09,127.60816955566406,128.57952595612892,125.08093252131209,125.27004638895147,1295700
2015-02-10,132.93768310546875,134.4248066835234,129.61102158065327,129.99784055294427,2354800
2015-02-11,131.27978515625,133.25018755771885,130.63744345677543,133.07658563069216,1126600
2015-02-12,134.30050659179688,134.53487648765622,130.7589715059454,131.82663598378238,2591600
2015-02-13,138.31072998046875,139.23952060114453,134.30914491531016,134.9601619221474,2153900
2015-02-17,136.2795867919922,138.19792310901988,134.38730334571807,137.76391168611545,1810900
2015-02-18,137.59898376464844,138.92705764503108,136.21014192811543,137.05212513920475,1282800
2015-02-19,137.64239501953125,138.64929149839332,136.62679659006852,137.78126861473348,883800
2015-02-20,137.55555725097656,137.57292141343362,135.6285458124749,137.37326665761552,920900
2015-02-23,133.96197509765625,135.77613977107595,132.7206954692787,134.70847531784028,2322200
2015-02-24,127.5993423461914,130.4377804049346,127.4691442336244,130.40305207826617,2772000
2015-02-25,124.17066955566406,126.27995869323888,122.35650500405012,126.27995869323888,3620600
2015-02-26,123.92759704589844,126.53166498742618,123.49358572231047,124.16195362425431,1856000
2015-02-27,123.6932144165039,125.10809542330864,122.90331071055935,124.42235018584975,1120500
2015-03-02,123.63248443603516,126.21051328231496,123.52832593557203,123.6932523912901,1430800
2015-03-03,121.58395385742188,125.65496945952239,121.18465756165261,123.33735028912403,2146500
2015-03-04,120.49893188476562,120.65516963173582,117.5736860317141,120.38608468196925,2854000
2015-03-05,120.65518188476562,120.87218760757996,118.71080584015711,120.01284017704307,2106100
2015-03-06,118.9190902709961,119.84788076427635,118.07710733137732,119.46594872012273,2851600
2015-03-09,115.30812072753906,118.20731307604999,114.25782078303627,117.61706405682096,5406900
2015-03-10,112.41764831542969,114.97832663279893,112.39160868633597,113.67629219819594,3689600
2015-03-11,109.917724609375,112.67803737399213,109.51843491669308,112.3915882610393,3130700
2015-03-12,109.64864349365234,112.52180356091553,108.60701874785471,111.0374786955454,2443600
2015-03-13,110.29966735839844,111.22845157730251,107.99072993581451,108.84138865163895,2613200
2015-03-16,109.06706237792969,110.63818147247571,106.33278932785855,108.58096512342466,4333200
2015-03-17,108.13825988769531,111.06349188678367,107.9906976312846,109.37085042210308,2490200
2015-03-18,106.69735717773438,107.75634601552888,105.49080605860476,107.32233463102216,4751600
2015-03-19,112.9384536743164,113.1901744733183,108.05148740724312,108.5115384586786,3584000
2015-03-20,112.8255844116211,115.66402228818687,112.60857874128679,114.38802788702313,2420900
2015-03-23,114.61371612548828,118.36358069905788,110.76838176622556,112.55650648150196,3274800
2015-03-24,112.4089584350586,114.80469671922778,111.9228677610223,114.6831740507187,2202700
2015-03-25,112.16590118408203,112.87767295403913,110.72498023554127,112.85163333105143,1573800
2015-03-26,110.11735534667969,111.56695160171115,109.58786099346672,111.01141762825614,1909000
2015-03-27,109.58786010742188,110.27359879903015,109.223292182006,110.23887709815904,976500
2015-03-30,110.63818359375,111.24580351790918,109.08442201091925,109.9871665037505,1160400
2015-03-31,109.26671600341797,112.70408575856483,109.19727920721972,109.90905769254071,1362100
2015-04-01,108.96289825439453,110.28229658544687,107.36573952179124,109.46635305499314,1709400
2015-04-02,112.32215118408203,112.4610380184959,108.50285595254351,109.12783346242837,1346200
2015-04-06,113.46792602539062,114.61370907798869,110.603448526433,111.05482402956557,2053700
2015-04-07,111.00273132324219,114.22309447954642,111.00273132324219,113.4765944894072,1612200
2015-04-08,112.21798706054688,114.19707799440425,110.96803210337866,112.71276641649965,1666600
2015-04-09,118.59793853759766,118.85833473580502,114.62239322361341,114.90015358335943,2568900
2015-04-10,118.06844329833984,118.35489235917197,115.74213573384303,118.22468101608044,1774400
2015-04-13,115.9678726196289,117.60843548232894,115.74217817350367,117.18309946422922,1983700
2015-04-14,110.69892883300781,113.95401380985462,109.96979297698806,113.35507605491885,3139600
2015-04-15,112.8603286743164,113.0686456704721,109.02366284789728,110.23021401554749,2204400
2015-04-16,110.54268646240234,113.59812336798086,110.41248173650685,112.89502711962766,1337100
2015-04-17,108.93683624267578,111.27181915464288,108.0774957234243,109.45764847790436,1533500
2015-04-20,111.93152618408203,112.96447533167176,109.83091280817435,110.08264018962427,1645200
2015-04-21,110.03923034667969,112.45233891867531,109.71806619896753,112.4002596779625,1419100
2015-04-22,112.03571319580078,112.78220011555605,109.11914933028464,110.61214965974975,1586000
2015-04-23,111.17635345458984,112.4523479342522,109.50106931164676,110.16944390350004,1353500
2015-04-24,112.92106628417969,113.9713795456699,111.89680588824076,112.3134530624384,1219500
2015-04-27,111.82738494873047,113.71966839726831,111.58433961121145,113.32038530490597,1355700
2015-04-28,113.25961303710938,114.57901142269151,110.77707388230715,111.575646659125,3966500
2015-04-29,94.41483306884766,101.60206711327768,93.98082168711214,100.86424246633683,15694200
2015-04-30,96.41126251220703,97.01020017940127,94.02420054554598,94.25856371565143,5447400
2015-05-01,97.83484649658203,98.35565883879336,95.48250556331176,96.9060623891839,2457100
2015-05-04,101.71492004394531,103.23396006454037,98.21678894183032,98.3296295306928,4627000
2015-05-05,101.07256317138672,102.33987549190806,100.10905746494798,101.40240940632104,2304500
2015-05-06,98.68548583984375,101.40239403755552,98.23411040520033,100.92497898600699,2542300
2015-05-07,99.34810638427734,100.96104721890602,98.68549982755319,98.8773094393517,1598600
2015-05-08,102.73963165283203,102.87913197376793,100.08919207246402,100.28099503613876,2746500
2015-05-11,99.4614486694336,102.69603735790848,99.39169851265599,102.66116227951967,2324400
2015-05-12,97.804931640625,99.37427711175322,97.71774725928275,99.06912179944244,1575100
2015-05-13,96.74998474121094,98.3803532828333,96.5668955459789,97.98802024329919,1417700
2015-05-14,94.84935760498047,97.27311986382703,94.64011371295419,97.22952433760584,2043400
2015-05-15,93.10560607910156,95.23293920199681,92.43427249115935,94.14311799588093,2770200
2015-05-18,93.16666412353516,93.48053325845301,91.72809836378549,92.66970576853903,2180500
2015-05-19,92.71327209472656,93.332296430995,91.928606099975,93.11433217651042,2090400
2015-05-20,93.89030456542969,95.20680415615159,92.71329201690423,93.12306596766582,2225300
2015-05-21,94.24774932861328,95.63400554929275,93.73335684255208,93.73335684255208,1804100
2015-05-22,92.88764953613281,94.86676208369634,92.826619809602,94.47442907767552,1413800
2015-05-26,90.77777862548828,92.66970724824948,90.45518905063209,92.46046337221073,2635100
2015-05-27,90.28952026367188,91.18753202349511,89.73153224491293,91.17009780804595,1905300
2015-05-28,89.79255676269531,90.46389042398854,89.2781642900408,89.74896790073254,2378500
2015-05-29,87.78731536865234,89.79258320650902,87.57806482333764,89.58333931293777,3005200
2015-06-01,85.69486236572266,88.08374971571769,85.34611808464638,88.08374971571769,3829800
2015-06-02,87.23799896240234,88.36269515744645,85.48557138914455,85.70353561333744,2309200
2015-06-03,88.97300720214844,89.62689993518214,87.42109619495281,87.76984031625229,2582200
2015-06-04,95.4160385131836,95.86068082330985,91.98091957765057,92.09425860051269,5914100
2015-06-05,95.15449523925781,95.5729896262616,93.61131090640048,95.34630488947862,2433000
2015-06-08,89.2781753540039,92.64354455539437,89.23457983489699,92.39070517840736,4158300
2015-06-09,89.17356872558594,90.01927141966713,88.47608683638293,89.10381854114253,2060100
2015-06-10,89.99308013916016,90.61209780775192,88.51963968821833,89.40021711615466,1997700
2015-06-11,91.06548309326172,91.17882878788792,89.19970919252921,90.21978718545182,1374000
2015-06-12,89.61817932128906,90.88236927522902,89.19097126572699,90.50747050964657,1490600
2015-06-15,89.61817932128906,90.41156571019006,88.74632234567781,88.78119742291116,1287000
2015-06-16,89.64434814453125,90.53363947354008,88.6068360509027,89.06020547490084,1823800
2015-06-17,90.89983367919922,91.17882771757367,89.32176762150202,90.14131551936434,1302100
